"Sample","Lab.ID","Class","Individual","Bundle.No.","Period","Event.ID","Priority","Selected","Comments","Loci","Sex","site","cid"
"241-71-04",480,"sample","2213","241",5,"71-04",1,1,"","7",250.25,71,4
"60-6-2",987,"sample","2213","237",6,"60-02",4,2,"","7",250.25,60,2
"214-107-01",430,"sample","31-60-03","214",4,"107-01",2,1,"","7",204.25,107,1
"62-4-9",811,"sample","12-106-02","51",4,"62-09",4,1,"","7",204.25,62,9
"36-3-4",771,"sample","31-60-03","9",3,"36-04",4,1,"","7",204.25,36,4
"191-5-01",389,"sample","12-106-02","191",4,"5-01",2,1,"2nd envelope","7",204.25,5,1
"26-1-13",792,"sample","2213","31",1,"26-13",4,1,"1st envelope","7",250.25,26,13
"323-35-02",626,"sample","2213","323",6,"35-02",2,1,"","7",250.25,35,2
"158-55-06",325,"sample","25-55-01","158",3,"55-06",1,1,"","7",204.25,55,6
"272-2-04",538,"sample","17-2-02","272",5,"2-04",3,1,"1st envelope","7",204.25,2,4
"356-53-01",689,"sample","17-2-02","356",6,"53-01",3,1,"","7",204.25,53,1
"194-16-03",392,"sample","13-27-05","194",4,"16-03",1,1,"","7",250.25,16,3
"270-22-02",1113,"sample","17-2-02","270",5,"22-02",2,3,"","7",204.25,22,2
"201-121-02",405,"sample","30-120-03","201",4,"121-02",2,1,"2nd envelope","7",250.25,121,2
"120-4-12",819,"sample","0056","59",4,"120-12",4,1,"","7",250.25,120,12
"122-62-06",257,"sample","12-106-02","122",5,"62-06",3,1,"","7",204.25,62,6
"320-98-04",620,"sample","12-106-02","320",5,"98-04",3,1,"2nd envelopes","7",204.25,98,4
"142-14-07",297,"sample","3002","142",1,"14-07",2,1,"","7",250.25,14,7
"254-18-02",504,"sample","13-27-05","254",5,"18-02",1,1,"","7",250.25,18,2
"227-56-01",453,"sample","35-69-01","227",4,"56-01",2,1,"","7",250.25,56,1
"144-85-01",301,"sample","10-86-01","144",3,"85-01",3,1,"","7",204.25,85,1
"165-46-01",335,"sample","67-114-04","165",4,"46-01",2,1,"1st envelope","7",204.25,46,1
"176-29-01",360,"sample","49-20-03","176",4,"29-01",2,1,"","7",250.25,29,1
"41-26-05",41,"sample","41-26-05","41",2,"26-05",1,1,"","24",204.25,26,5
"172-34-13",350,"sample","2213","172",4,"34-13",1,1,"34-1 is in this bundle too","7",250.25,34,13
"86-56-06",186,"sample","25-55-01","86",2,"56-06",1,1,"uf left","7",204.25,56,6
"355-91-02",684,"sample","25-55-01","355",6,"91-02",1,1,"","7",204.25,91,2
"33-48-03",33,"sample","31-60-03","33",2,"48-03",1,1,"4th envelope","11",204.25,48,3
"27-4-4",808,"sample","13-27-05","48",4,"27-04",4,1,"4th envelope","7",250.25,27,4
"85-41-02",185,"sample","25-55-01","85",2,"41-02",3,1,"1st envelope","7",204.25,41,2
"307-89-01",598,"sample","7-34-11","307",5,"89-01",1,1,"1st envelope","7",204.25,89,1
"171-35-01",348,"sample","3002","171",4,"35-01",2,1,"coarse underfur","7",250.25,35,1
"52-75-02",1038,"sample","12-106-02","52",2,"75-02",3,2,"","7",204.25,75,2
"181-50-01",370,"sample","10-86-01","181",4,"50-01",2,2,"","7",204.25,50,1
"374-114-03",722,"sample","67-114-04","374",6,"114-03",2,1,"","7",204.25,114,3
"320-33-01",618,"sample","2213","320",6,"33-01",1,1,"","7",250.25,33,1
"120-1-11",961,"sample","0056","210",1,"120-11",4,1,"1st envelope","7",250.25,120,11
"353-33-01",682,"sample","7-34-11","353",4,"33-01",3,1,"","7",204.25,33,1
"341-4-01",661,"sample","12-106-02","341",6,"4-01",3,1,"2nd envelope","7",204.25,4,1
"121-5-6",999,"sample","30-120-03","249",5,"121-06",4,2,"","7",250.25,121,6
"34-5-9",990,"sample","31-60-03","240",5,"34-09",4,2,"","7",204.25,34,9
"121-6-5",911,"sample","276-121-04","158",6,"121-05",4,1,"","7",204.25,121,5
"332-62-01",640,"sample","12-106-02","332",6,"62-01",2,1,"","7",204.25,62,1
"34-2-2",838,"sample","2213","79",2,"34-02",4,1,"1st envelope","7",250.25,34,2
"10-2-5",844,"sample","13-27-05","86",2,"5-Oct",4,1,"","7",250.25,5,NA
"388-90-03",1094,"sample","25-55-01","388",2,"90-03",2,2,"1st envelope","7",204.25,90,3
"26-1-12",932,"sample","2213","180",1,"26-12",4,1,"1st envelope","7",250.25,26,12
"60-4-5",855,"sample","7-34-11","97",4,"60-05",4,1,"","7",204.25,60,5
"183-62-05",373,"sample","10-86-01","183",4,"62-05",2,NA,"","7",204.25,62,5
"338-75-01",1117,"sample","12-106-02","338",6,"75-01",2,3,"","7",204.25,75,1
"324-26-02",628,"sample","2213","324",6,"26-02",2,1,"","7",250.25,26,2
"154-91-04",318,"sample","7-34-11","154",3,"91-04",3,1,"","7",204.25,91,4
"95-34-07",204,"sample","2213","95",3,"34-07",3,1,"","7",250.25,34,7
"108-64-01",230,"sample","47-64-04","108",3,"64-01",2,1,"","7",250.25,64,1
"69-4-5",821,"sample","97-69-05","61",4,"69-05",4,1,"","7",204.25,69,5
"87-4-5",875,"sample","72-119-02","120",4,"87-05",4,1,"","7",204.25,87,5
"226-95-02",452,"sample","31-60-03","226",4,"95-02",2,2,"","7",204.25,95,2
"361-41-05",698,"sample","361-41-05","361",6,"41-05",2,1,"","24",250.25,41,5
"20-120-09",20,"sample","0056","20",1,"120-09",2,3,"1st envelope","15",250.25,120,9
"90-4-1",1002,"sample","25-55-01","252",4,"90-01",4,2,"1st envelope","7",204.25,90,1
"240-60-03",479,"sample","2213","240",5,"60-03",1,1,"","7",250.25,60,3
"60-4-11",889,"sample","2213","134",4,"60-11",4,1,"","7",250.25,60,11
"221-100-04",444,"sample","7-34-11","221",4,"100-04",3,1,"different ID in second spreadsheet - (10-4) (envelopes are 100-4), 2nd envelope","7",204.25,100,4
"309-67-01",601,"sample","7-34-11","309",5,"67-01",1,1,"","7",204.25,67,1
"89-2-3",868,"sample","25-55-01","113",2,"89-03",4,1,"1st envelope","7",204.25,89,3
"269-23-03",530,"sample","25-55-01","269",5,"23-03",1,1,"","7",204.25,23,3
"15-2-2",874,"sample","13-27-05","119",2,"15-02",4,1,"","7",250.25,15,2
"29-90-05",95,"sample","25-55-01","29",1,"90-05",3,NA,"","11",204.25,90,5
"62-1-02",140,"sample","31-60-03","62",2,"1-02",3,1,"1st envelope, blonde hairs","7",204.25,1,2
"329-99-05",635,"sample","12-106-02","329",2,"99-05",2,3,"","7",204.25,99,5
"42-24-01",42,"sample","2213","42",2,"24-01",1,1,"2nd envelope","12",250.25,24,1
"104-25-02",223,"sample","2213","104",3,"25-02",2,NA,"","8",250.25,25,2
"313-77-03",1116,"sample","25-55-01","313",5,"77-03",3,3,"2nd envelope","7",204.25,77,3
"232-91-02",464,"sample","25-55-01","232",4,"91-02",1,1,"91-1 is in this bundle","7",204.25,91,2
"222-85-03",446,"sample","10-86-01","222",4,"85-03",2,1,"","7",204.25,85,3
"161-60-16",329,"sample","3002","161",4,"60-16",1,1,"","7",250.25,60,16
"235-85-01",1110,"sample","10-86-01","235",4,"85-01",3,3,"","7",204.25,85,1
"279-104-02",1074,"sample","0056","279",5,"104-02",3,2,"1st envelope","7",250.25,104,2
"72-4-5",860,"sample","10-86-01","104",4,"72-05",4,1,"1st envelope","7",204.25,72,5
"390-83-08",748,"sample","67-114-04","390",3,"83-08",2,1,"","7",204.25,83,8
"13-27-03",80,"sample","13-27-05","13",1,"27-03",3,1,"1st envelope","12",250.25,27,3
"34-4-8",928,"sample","2213","176",4,"34-08",4,1,"1st envelope","7",250.25,34,8
"205-104-01",411,"sample","67-114-04","205",4,"104-01",1,1,"1st envelope","7",204.25,104,1
"367-61-03",708,"sample","19-50-05","367",6,"61-03",2,1,"","7",250.25,61,3
"58-18-04",132,"sample","56-28-01","58",2,"18-04",3,1,"","7",204.25,18,4
"15-2-4",813,"sample","13-27-05","53",2,"15-04",4,1,"","7",250.25,15,4
"286-99-03",563,"sample","6-87-08","286",5,"99-03",2,1,"","7",250.25,99,3
"400-114-01",1119,"sample","30-120-03","400",6,"114-01",1,3,"different ID in second spreadsheet -  (11-4)this one matches envelope","7",250.25,114,1
"125-10-03",265,"sample","3002","125",2,"10-03",3,1,"","7",250.25,10,3
"301-14-01",589,"sample","2213","301",6,"14-01",2,1,"","7",250.25,14,1
"261-28-01",515,"sample","13-27-05","261",5,"28-01",1,1,"","7",250.25,28,1
"136-98-01",287,"sample","47-64-04","136",3,"98-01",3,1,"","7",250.25,98,1
"130-15-01",273,"sample","13-27-05","130",3,"15-01",3,1,"1st envelope","7",250.25,15,1
"64-4-4",976,"sample","6-87-08","226",4,"64-04",4,1,"","7",250.25,64,4
"264-26-17",523,"sample","2213","264",1,"26-17",3,1,"2nd envelope","7",250.25,26,17
"74-106-06",160,"sample","12-106-02","74",2,"106-06",2,1,"1st envelope","7",204.25,106,6
"152-46-07",313,"sample","31-60-03","152",3,"46-07",3,1,"","7",204.25,46,7
"300-84-01",586,"sample","10-86-01","300",5,"84-01",1,1,"","7",204.25,84,1
"89-67-02",192,"sample","25-55-01","89",2,"67-02",1,1,"1st envelope","7",204.25,67,2
"377-120-04",729,"sample","377-120-04","377",6,"120-04",3,1,"1st envelope","24",250.25,120,4
"108-3-1",951,"sample","135-108-03","200",3,"108-01",4,1,"","7",250.25,108,1
"61-22-01",138,"sample","31-60-03","61",2,"22-01",3,1,"","7",204.25,22,1
"62-3-3",768,"sample","12-106-02","5",3,"62-03",4,1,"","7",204.25,62,3
"387-83-05",744,"sample","12-106-02","387",2,"83-05",1,1,"1st envelope","7",204.25,83,5
"219-92-01",437,"sample","67-114-04","219",4,"92-01",2,1,"1st envelope","7",204.25,92,1
"340-87-06",659,"sample","12-106-02","340",1,"87-06",3,1,"1st envelope","7",204.25,87,6
"47-64-03",120,"sample","47-64-04","47",2,"64-03",3,1,"","7",250.25,64,3
"100-1-3",779,"sample","23-100-05","17",1,"100-03",4,1,"1st envelope","7",204.25,100,3
"388-90-06",746,"sample","25-55-01","388",2,"90-06",1,1,"","7",204.25,90,6
"179-52-01",365,"sample","47-64-04","179",4,"52-01",1,1,"","7",250.25,52,1
"391-46-13",752,"sample","2213","391",4,"46-13",3,1,"","7",250.25,46,13
"60-16-09",135,"sample","13-27-05","60",2,"16-09",2,1,"1st envelope","7",250.25,16,9
"136-98-02",285,"sample","47-64-04","136",3,"98-02",1,1,"","7",250.25,98,2
"74-3-4",835,"sample","10-86-01","76",3,"74-04",4,1,"","7",204.25,74,4
"278-114-02",548,"sample","171-105-09","278",5,"114-02",1,1,"","7",204.25,114,2
"122-15-09",256,"sample","13-27-05","122",2,"15-09",2,1,"1st envelope","7",250.25,15,9
"364-96-02",703,"sample","12-106-02","364",6,"96-02",2,1,"","7",204.25,96,2
"34-3-1",971,"sample","67-114-04","220",3,"34-01",4,1,"coarse underfur","7",204.25,34,1
"209-103-01",419,"sample","0056","209",4,"103-01",2,1,"","7",250.25,103,1
"266-26-07",1070,"sample","2213","266",2,"26-07",3,2,"1st envelope","7",250.25,26,7
"56-2-2",824,"sample","25-55-01","64",2,"56-02",4,1,"1st envelope","7",204.25,56,2
"225-94-03",451,"sample","67-114-04","225",4,"94-03",2,1,"3rd envelope","7",204.25,94,3
"189-27-09",384,"sample","12-106-02","189",4,"27-09",2,1,"","13",204.25,27,9
"196-23-04",397,"sample","17-2-02","196",4,"23-04",3,1,"","7",204.25,23,4
"155-22-04",320,"sample","17-2-02","155",4,"22-04",3,1,"","7",204.25,22,4
"319-46-08",617,"sample","2213","319",6,"46-08",3,1,"","7",250.25,46,8
"150-113-04",311,"sample","0056","150",4,"113-04",3,NA,"","7",250.25,113,4
"368-93-02",709,"sample","67-114-04","368",6,"93-02",2,NA,"2nd envelope","7",204.25,93,2
"189-27-08",385,"sample","13-27-05","189",4,"27-08",3,1,"","7",250.25,27,8
"84-66-03",181,"sample","84-66-02","84",2,"66-03",2,1,"1st envelope","7",250.25,66,3
"46-87-04",46,"sample","10-86-01","46",2,"87-04",1,1,"","12",204.25,87,4
"135-108-03",283,"sample","135-108-03","135",3,"108-03",1,1,"weird shorty hairs","24",250.25,108,3
"219-92-02",436,"sample","67-114-04","219",4,"92-02",1,1,"","7",204.25,92,2
"88-89-02",190,"sample","25-55-01","88",2,"89-02",2,1,"","7",204.25,89,2
"32-4-1",841,"sample","121-22-04","82",4,"32-01",4,1,"1st envelope","7",250.25,32,1
"70-99-03",150,"sample","12-106-02","70",2,"99-03",3,1,"1st envelope","7",204.25,99,3
"308-78-01",599,"sample","25-55-01","308",5,"78-01",1,1,"","7",204.25,78,1
"19-50-05",86,"sample","19-50-05","19",4,"50-05",3,1,"","9",250.25,50,5
"231-67-02",463,"sample","25-55-01","231",4,"67-02",2,1,"1st envelope","7",204.25,67,2
"121-22-01",254,"sample","31-60-03","121",3,"22-01",1,1,"2nd envelope","7",204.25,22,1
"180-38-02",369,"sample","13-27-05","180",4,"38-02",3,1,"","7",250.25,38,2
"2-5-5",948,"sample","17-2-02","197",5,"5-Feb",4,1,"","7",204.25,5,NA
"394-10-04",754,"sample","38-34-09","394",4,"10-04",2,1,"","7",204.25,10,4
"250-34-05",497,"sample","31-60-03","250",5,"34-05",1,1,"","7",204.25,34,5
"381-22-05",734,"sample","12-106-02","381",6,"22-05",2,1,"1st envelope","7",204.25,22,5
"264-38-01",521,"sample","13-27-05","264",5,"38-01",1,1,"coarse underfur","7",250.25,38,1
"26-2-13",949,"sample","41-26-05","198",2,"26-13",4,1,"","7",204.25,26,13
"260-62-03",514,"sample","10-86-01","260",5,"62-03",3,1,"75-2 is inthis bundle","7",204.25,62,3
"105-35-03",1043,"sample","2213","105",3,"35-03",2,2,"coarse underfur","7",250.25,35,3
"211-60-07",424,"sample","67-114-04","211",4,"60-07",3,1,"","7",204.25,60,7
"35-69-01",35,"sample","35-69-01","35",2,"69-01",1,1,"","24",250.25,69,1
"210-98-01",421,"sample","47-64-04","210",4,"98-01",1,1,"","7",250.25,98,1
"323-35-01",625,"sample","2213","323",6,"35-01",1,1,"","7",250.25,35,1
