"Sample","Lab.ID","Class","Individual","Bundle.No.","Period","Event.ID","Priority","Selected","Comments","Loci","Sex","site","cid"
"143-83-05",299,"sample","67-114-04","143",3,"83-05",3,1,"2nd envelope","7",204.25,83,5
"218-93-02",434,"sample","67-114-04","218",4,"93-02",2,1,"","7",204.25,93,2
"221-100-01",442,"sample","7-34-11","221",4,"100-01",1,1,"coarse underfur","7",204.25,100,1
"68-34-03",146,"sample","2213","68",5,"34-03",3,1,"","7",250.25,34,3
"26-1-20",992,"sample","3002","242",1,"26-20",4,2,"3rd envelope","7",250.25,26,20
"120-18-01",251,"sample","13-27-05","120",3,"18-01",1,1,"","7",250.25,18,1
"100-3-6",912,"sample","7-34-11","159",3,"100-06",4,1,"","7",204.25,100,6
"55-3-5",969,"sample","24-66-03","218",3,"55-05",4,1,"","7",204.25,55,5
"74-106-05",161,"sample","12-106-02","74",2,"106-05",3,1,"1st envelope","7",204.25,106,5
"71-4-2",910,"sample","2213","157",4,"71-02",4,1,"","7",250.25,71,2
"391-46-13",752,"sample","2213","391",4,"46-13",3,1,"","7",250.25,46,13
"88-2-3",908,"sample","25-55-01","155",2,"88-03",4,1,"1st envelope","7",204.25,88,3
"119-4-4",846,"sample","72-119-02","88",4,"119-04",4,1,"2nd envelope","7",204.25,119,4
"279-104-04",550,"sample","0056","279",5,"104-04",1,1,"","7",250.25,104,4
"29-90-05",95,"sample","25-55-01","29",1,"90-05",3,NA,"","11",204.25,90,5
"29-4-7",982,"sample","45-29-01","232",4,"29-07",4,1,"","7",204.25,29,7
"64-2-1",781,"sample","47-64-04","20",2,"64-01",4,1,"","7",250.25,64,1
"365-85-01",704,"sample","10-86-01","365",6,"85-01",1,1,"","7",204.25,85,1
"250-34-05",497,"sample","31-60-03","250",5,"34-05",1,1,"","7",204.25,34,5
"83-21-03",1042,"sample","31-60-03","83",2,"21-03",3,2,"coarse underfur","7",204.25,21,3
"298-83-02",582,"sample","67-114-04","298",5,"83-02",1,1,"","7",204.25,83,2
"251-5-02",1067,"sample","12-106-02","251",5,"5-02",3,2,"","7",204.25,5,2
"180-38-02",369,"sample","13-27-05","180",4,"38-02",3,1,"","7",250.25,38,2
"277-120-07",547,"sample","0056","277",5,"120-07",2,1,"1st envelope","7",250.25,120,7
"170-36-02",1052,"sample","67-114-04","170",4,"36-02",3,2,"","7",204.25,36,2
"9-16-04",74,"sample","13-27-05","9",4,"16-04",2,1,"","12",250.25,16,4
"395-115-02",756,"sample","171-105-09","395",4,"115-02",1,1,"1st envelope","7",204.25,115,2
"209-103-03",418,"sample","0056","209",4,"103-03",1,1,"1st envelope","7",250.25,103,3
"308-78-01",599,"sample","25-55-01","308",5,"78-01",1,1,"","7",204.25,78,1
"292-107-01",571,"sample","10-86-01","292",5,"107-01",1,1,"","7",204.25,107,1
"176-29-04",359,"sample","49-20-03","176",4,"29-04",1,1,"","7",250.25,29,4
"62-2-8",773,"sample","50-50-01","11",2,"62-08",4,1,"1st envelope","7",204.25,62,8
"114-4-2",959,"sample","0056","208",4,"114-02",4,1,"1st envelope","7",250.25,114,2
"230-53-01",460,"sample","24-66-03","230",4,"53-01",1,1,"1st envelope","7",204.25,53,1
"108-64-02",231,"sample","47-64-04","108",3,"64-02",3,1,"1st envelope","7",250.25,64,2
"21-5-7",890,"sample","17-2-02","135",5,"21-07",4,1,"","7",204.25,21,7
"233-90-05",465,"sample","25-55-01","233",4,"90-05",1,1,"","7",204.25,90,5
"327-15-04",631,"sample","13-27-05","327",6,"15-04",1,1,"","7",250.25,15,4
"304-53-01",593,"sample","24-66-03","304",5,"53-01",1,1,"","7",204.25,53,1
"46-4-10",1019,"sample","2213","270",4,"46-10",4,2,"","7",250.25,46,10
"178-87-03",363,"sample","12-106-02","178",4,"87-03",1,1,"underfur left","7",204.25,87,3
"34-3-1",971,"sample","67-114-04","220",3,"34-01",4,1,"coarse underfur","7",204.25,34,1
"141-100-04",296,"sample","7-34-11","141",3,"100-04",3,1,"1st envelope","7",204.25,100,4
"120-4-1",942,"sample","120-4-2","190",4,"120-01",4,1,"","7",204.25,120,1
"78-72-03",170,"sample","10-86-01","78",2,"72-03",3,1,"coarse underfur, 1st envelope","7",204.25,72,3
"45-4-7",920,"sample","121-22-04","167",4,"45-07",4,1,"1st envelope","7",250.25,45,7
"8-36-04",73,"sample","12-106-02","8",3,"36-04",3,1,"","11",204.25,36,4
"123-2-01",260,"sample","12-106-02","123",3,"2-01",3,1,"1st envelope","7",204.25,2,1
"343-17-01",666,"sample","13-27-05","343",6,"17-01",3,1,"","7",250.25,17,1
"45-5-1",940,"sample","35-69-01","188",5,"45-01",4,1,"","7",250.25,45,1
"35-2-7",893,"sample","38-34-09","138",2,"35-07",4,1,"1st envelope","7",204.25,35,7
"90-88-02",195,"sample","25-55-01","90",2,"88-02",3,1,"1st envelope","7",204.25,88,2
"157-54-01",323,"sample","24-66-03","157",3,"54-01",1,1,"","7",204.25,54,1
"11-3-1",787,"sample","13-27-05","26",3,"11-01",4,1,"","7",250.25,11,1
"208-105-05",1109,"sample","171-105-09","208",4,"105-05",3,3,"","7",204.25,105,5
"39-36-05",39,"sample","2213","39",2,"36-05",1,1,"","12",250.25,36,5
"12-106-02",78,"sample","12-106-02","12",2,"106-02",3,1,"","24",204.25,106,2
"370-102-04",715,"sample","0056","370",6,"102-04",3,1,"","7",250.25,102,4
"358-56-01",691,"sample","24-66-03","358",6,"56-01",1,1,"1st envelope","7",204.25,56,1
"149-46-03",310,"sample","2213","149",5,"46-03",3,1,"1st envelope","7",250.25,46,3
