"Sample","Lab.ID","Class","Individual","Bundle.No.","Period","Event.ID","Priority","Selected","Comments","Loci","Sex","site","cid"
"203-113-01",1108,"sample","0056","203",4,"113-01",2,3,"1st envelope","7",250.25,113,1
"211-60-07",424,"sample","67-114-04","211",4,"60-07",3,1,"","7",204.25,60,7
"73-72-06",157,"sample","2213","73",4,"72-06",2,1,"1st envelope, coarse blonde underfur","8",250.25,72,6
"275-105-03",544,"sample","171-105-09","275",5,"105-03",2,1,"","7",204.25,105,3
"33-48-01",104,"sample","31-60-03","33",2,"48-01",2,1,"blonde underfur","7",204.25,48,1
"83-21-03",1042,"sample","31-60-03","83",2,"21-03",3,2,"coarse underfur","7",204.25,21,3
"33-48-03",33,"sample","31-60-03","33",2,"48-03",1,1,"4th envelope","11",204.25,48,3
"22-6-1",815,"sample","121-22-04","55",6,"22-01",4,1,"","7",250.25,22,1
"34-2-5",996,"sample","67-114-04","246",2,"34-05",4,2,"","7",204.25,34,5
"241-71-04",480,"sample","2213","241",5,"71-04",1,1,"","7",250.25,71,4
"220-46-05",441,"sample","2213","220",5,"46-05",3,1,"this bundle had 46-06 in it too","7",250.25,46,5
"361-41-02",699,"sample","361-41-05","361",6,"41-02",3,1,"","7",250.25,41,2
"94-71-04",201,"sample","67-114-04","94",3,"71-04",1,1,"","7",204.25,71,4
"157-54-01",323,"sample","24-66-03","157",3,"54-01",1,1,"","7",204.25,54,1
"320-33-02",619,"sample","2213","320",6,"33-02",2,1,"","7",250.25,33,2
"266-86-02",525,"sample","12-106-02","266",5,"86-02",2,1,"","7",204.25,86,2
"21-5-7",890,"sample","17-2-02","135",5,"21-07",4,1,"","7",204.25,21,7
"273-8-03",540,"sample","25-55-01","273",5,"8-03",3,1,"","7",204.25,8,3
"353-78-01",680,"sample","7-34-11","353",6,"78-01",1,1,"1st envelope","7",204.25,78,1
"185-26-04",376,"sample","2213","185",1,"26-04",2,1,"1st envelope","12",250.25,26,4
"197-22-06",398,"sample","17-2-02","197",4,"22-06",1,1,"1st envelope","7",204.25,22,6
"309-67-01",601,"sample","7-34-11","309",5,"67-01",1,1,"","7",204.25,67,1
"95-34-07",204,"sample","2213","95",3,"34-07",3,1,"","7",250.25,34,7
"59-11-04",133,"sample","13-27-05","59",2,"11-04",2,1,"","7",250.25,11,4
"137-109-07",1106,"sample","72-119-02","137",3,"109-07",3,3,"2nd envelope","7",204.25,109,7
"353-56-04",681,"sample","7-34-11","353",3,"56-04",2,1,"1st envelope","7",204.25,56,4
"142-14-05",1049,"sample","38-34-09","142",3,"14-05",3,2,"1st envelope","7",204.25,14,5
"33-5-2",957,"sample","67-114-04","206",5,"33-02",4,1,"","7",204.25,33,2
"62-3-3",768,"sample","12-106-02","5",3,"62-03",4,1,"","7",204.25,62,3
"106-5-1",769,"sample","67-114-04","6",5,"106-01",4,1,"1st envelope","7",204.25,106,1
"333-28-02",642,"sample","13-27-05","333",6,"28-02",1,1,"","7",250.25,28,2
"190-28-04",386,"sample","13-27-05","190",4,"28-04",1,1,"","7",250.25,28,4
"55-49-03",127,"sample","31-60-03","55",2,"49-03",3,1,"blonde underfur","7",204.25,49,3
"399-42-03",1096,"sample","7-34-11","399",5,"42-03",1,2,"1st envelope","7",204.25,42,3
"362-83-03",1118,"sample","19-50-05","362",6,"83-03",2,3,"","7",250.25,83,3
"20-120-09",20,"sample","0056","20",1,"120-09",2,3,"1st envelope","15",250.25,120,9
"204-114-01",409,"sample","0056","204",4,"114-01",1,1,"1st envelope","7",250.25,114,1
"15-2-8",861,"sample","38-34-09","105",2,"15-08",4,1,"","7",204.25,15,8
"87-1-10",954,"sample","12-106-02","203",1,"86-10",4,1,"1st envelope","7",204.25,86,10
"311-56-03",604,"sample","25-55-01","311",5,"56-03",2,2,"","7",204.25,56,3
"138-106-02",289,"sample","67-114-04","138",3,"106-02",1,1,"1st envelope","7",204.25,106,2
"16-5-2",935,"sample","12-106-02","183",5,"16-02",4,1,"","7",204.25,16,2
"120-1-11",961,"sample","0056","210",1,"120-11",4,1,"1st envelope","7",250.25,120,11
"118-28-04",248,"sample","13-27-05","118",3,"28-04",3,1,"","7",250.25,28,4
"27-1-1",863,"sample","13-27-05","107",1,"27-01",4,1,"1st envelope","7",250.25,27,1
"237-55-04",473,"sample","7-34-11","237",4,"55-04",1,1,"","7",204.25,55,4
"122-62-06",257,"sample","12-106-02","122",5,"62-06",3,1,"","7",204.25,62,6
"209-103-04",420,"sample","0056","209",4,"103-04",3,1,"1st envelope","7",250.25,103,4
