"Sample","Lab.ID","Class","Individual","Bundle.No.","Period","Event.ID","Priority","Selected","Comments","Loci","Sex","site","cid"
"263-49-02",520,"sample","13-27-05","263",5,"49-02",2,1,"maybe not bear?","7",250.25,49,2
"186-75-09",378,"sample","12-106-02","186",4,"75-09",1,1,"2nd envelope","7",204.25,75,9
"217-81-02",432,"sample","0056","217",4,"81-02",1,1,"1st envelope","7",250.25,81,2
"358-56-01",691,"sample","24-66-03","358",6,"56-01",1,1,"1st envelope","7",204.25,56,1
"227-56-01",453,"sample","35-69-01","227",4,"56-01",2,1,"","7",250.25,56,1
"342-11-01",664,"sample","12-106-02","342",6,"11-01",3,1,"","7",204.25,11,1
"400-114-01",1119,"sample","30-120-03","400",6,"114-01",1,3,"different ID in second spreadsheet -  (11-4)this one matches envelope","7",250.25,114,1
"278-114-04",549,"sample","131-103-04","278",5,"114-04",2,1,"1st envelope","7",204.25,114,4
"108-3-1",951,"sample","135-108-03","200",3,"108-01",4,1,"","7",250.25,108,1
"26-2-3",1013,"sample","41-26-05","263",2,"26-03",4,2,"1st envelope","7",204.25,26,3
"394-10-01",755,"sample","13-27-05","394",4,"10-01",3,1,"","7",250.25,10,1
"324-26-01",627,"sample","2213","324",6,"26-01",1,1,"","7",250.25,26,1
"266-86-02",525,"sample","12-106-02","266",5,"86-02",2,1,"","7",204.25,86,2
"85-41-03",184,"sample","25-55-01","85",2,"41-03",2,1,"1st envelope","7",204.25,41,3
"74-106-06",160,"sample","12-106-02","74",2,"106-06",2,1,"1st envelope","7",204.25,106,6
"8-36-04",73,"sample","12-106-02","8",3,"36-04",3,1,"","11",204.25,36,4
"87-4-5",875,"sample","72-119-02","120",4,"87-05",4,1,"","7",204.25,87,5
"187-86-06",380,"sample","10-86-01","187",4,"86-06",3,1,"1st envelope","7",204.25,86,6
"75-4-12",931,"sample","12-106-02","179",4,"75-12",4,1,"1st envelope","7",204.25,75,12
"63-2-03",1040,"sample","31-60-03","63",2,"2-03",3,2,"","7",204.25,2,3
"183-62-05",373,"sample","10-86-01","183",4,"62-05",2,NA,"","7",204.25,62,5
"109-41-02",232,"sample","7-34-11","109",5,"41-02",2,1,"1st envelope","7",204.25,41,2
"228-21-02",455,"sample","31-60-03","228",4,"21-02",1,1,"1st envelope","7",204.25,21,2
"332-62-01",640,"sample","12-106-02","332",6,"62-01",2,1,"","7",204.25,62,1
"176-29-03",1053,"sample","45-29-01","176",4,"29-03",3,2,"","7",204.25,29,3
"210-98-01",421,"sample","47-64-04","210",4,"98-01",1,1,"","7",250.25,98,1
"230-53-01",460,"sample","24-66-03","230",4,"53-01",1,1,"1st envelope","7",204.25,53,1
"78-72-03",170,"sample","10-86-01","78",2,"72-03",3,1,"coarse underfur, 1st envelope","7",204.25,72,3
"158-55-04",326,"sample","7-34-11","158",3,"55-04",2,1,"","7",204.25,55,4
"126-4-05",267,"sample","12-106-02","126",3,"4-05",2,1,"","7",204.25,4,5
"303-21-04",592,"sample","17-2-02","303",5,"21-04",1,1,"","7",204.25,21,4
"16-3-6",880,"sample","13-27-05","125",3,"16-06",4,1,"","7",250.25,16,6
"74-3-4",835,"sample","10-86-01","76",3,"74-04",4,1,"","7",204.25,74,4
"146-96-02",304,"sample","31-60-03","146",3,"96-02",1,1,"","7",204.25,96,2
"72-119-02",153,"sample","72-119-02","72",2,"119-02",1,1,"","7",204.25,119,2
"86-1-4",865,"sample","10-86-01","109",1,"86-04",4,1,"1st envelope","7",204.25,86,4
"36-57-01",36,"sample","35-69-01","36",2,"57-01",1,1,"","12",250.25,57,1
"277-120-07",547,"sample","0056","277",5,"120-07",2,1,"1st envelope","7",250.25,120,7
"36-114-04",107,"sample","0056","36",4,"114-04",2,1,"","8",250.25,114,4
"165-46-09",334,"sample","67-114-04","165",4,"46-09",1,1,"","7",204.25,46,9
"60-5-1",864,"sample","2213","108",5,"60-01",4,1,"","7",250.25,60,1
"34-2-7",1012,"sample","3002","262",2,"34-07",4,2,"","7",250.25,34,7
"62-1-01",62,"sample","31-60-03","62",2,"1-01",1,1,"blondish","11",204.25,1,1
"203-113-03",1062,"sample","0056","203",4,"113-03",3,2,"","7",250.25,113,3
"320-33-01",618,"sample","2213","320",6,"33-01",1,1,"","7",250.25,33,1
"289-100-01",567,"sample","7-34-11","289",5,"100-01",1,1,"1st envelope","7",204.25,100,1
"75-4-6",806,"sample","12-106-02","46",4,"75-06",4,1,"1st envelope","7",204.25,75,6
"15-5-2",1021,"sample","13-27-05","272",5,"15-02",4,2,"","7",250.25,15,2
"15-2-2",874,"sample","13-27-05","119",2,"15-02",4,1,"","7",250.25,15,2
"86-56-06",186,"sample","25-55-01","86",2,"56-06",1,1,"uf left","7",204.25,56,6
"355-91-02",684,"sample","25-55-01","355",6,"91-02",1,1,"","7",204.25,91,2
"328-14-02",634,"sample","2213","328",6,"14-02",1,1,"","7",250.25,14,2
"82-42-01",177,"sample","82-42-01","82",2,"42-01",1,1,"","24",204.25,42,1
"110-46-08",233,"sample","67-114-04","110",4,"46-08",2,NA,"","7",204.25,46,8
"180-38-03",367,"sample","13-27-05","180",4,"38-03",1,1,"2nd envelope","7",250.25,38,3
"71-6-2",903,"sample","2213","149",6,"71-02",4,1,"","7",250.25,71,2
"368-93-01",710,"sample","67-114-04","368",6,"93-01",3,1,"1st envelope","7",204.25,93,1
"60-4-9",786,"sample","2213","25",4,"60-09",4,1,"1st envelope","7",250.25,60,9
"179-52-01",365,"sample","47-64-04","179",4,"52-01",1,1,"","7",250.25,52,1
"124-10-03",263,"sample","13-27-05","124",3,"10-03",3,1,"coarse underfur","7",250.25,10,3
"281-113-03",556,"sample","133-116-01","281",5,"113-03",2,1,"","7",204.25,113,3
"346-23-02",668,"sample","121-22-04","346",6,"23-02",1,1,"","7",250.25,23,2
"106-4-8",897,"sample","133-116-01","143",4,"106-08",4,1,"","7",204.25,106,8
"36-2-11",1000,"sample","3002","250",2,"36-11",4,2,"1st envelope","7",250.25,36,11
"58-18-03",131,"sample","56-28-01","58",2,"18-03",2,1,"","7",204.25,18,3
"22-5-1",1018,"sample","17-2-02","269",5,"22-01",4,2,"coarse underdfur","7",204.25,22,1
"184-45-03",1054,"sample","2213","184",6,"45-03",3,2,"","7",250.25,45,3
"230-92-06",461,"sample","0056","230",3,"92-06",3,1,"1st envelope","7",250.25,92,6
"304-53-01",593,"sample","24-66-03","304",5,"53-01",1,1,"","7",204.25,53,1
"176-29-01",360,"sample","49-20-03","176",4,"29-01",2,1,"","7",250.25,29,1
"105-4-2",1020,"sample","171-105-09","271",4,"105-02",4,2,"","7",204.25,105,2
"302-41-01",591,"sample","7-34-11","302",5,"41-01",3,1,"1st envelope","7",204.25,41,1
"201-121-02",405,"sample","30-120-03","201",4,"121-02",2,1,"2nd envelope","7",250.25,121,2
"279-104-02",1074,"sample","0056","279",5,"104-02",3,2,"1st envelope","7",250.25,104,2
"353-56-04",681,"sample","7-34-11","353",3,"56-04",2,1,"1st envelope","7",204.25,56,4
"281-113-04",555,"sample","0056","281",5,"113-04",1,1,"1st envelope","7",250.25,113,4
"33-48-02",1033,"sample","31-60-03","33",2,"48-02",3,2,"1st envelope","7",204.25,48,2
"218-93-01",433,"sample","0056","218",4,"93-01",1,1,"1st envelope","7",250.25,93,1
"356-53-01",689,"sample","17-2-02","356",6,"53-01",3,1,"","7",204.25,53,1
"277-120-06",546,"sample","0056","277",5,"120-06",1,1,"1st envelope","7",250.25,120,6
"178-87-03",363,"sample","12-106-02","178",4,"87-03",1,1,"underfur left","7",204.25,87,3
"77-85-01",165,"sample","10-86-01","77",2,"85-01",1,1,"","7",204.25,85,1
"247-24-03",491,"sample","2213","247",5,"24-03",1,1,"","7",250.25,24,3
"112-29-01",235,"sample","45-29-01","112",3,"29-01",1,1,"","7",204.25,29,1
"352-67-04",1088,"sample","7-34-11","352",6,"67-04",3,2,"","7",204.25,67,4
"62-1-03",139,"sample","31-60-03","62",2,"1-03",2,1,"1st envelope","7",204.25,1,3
"190-28-04",386,"sample","13-27-05","190",4,"28-04",1,1,"","7",250.25,28,4
"170-36-02",1052,"sample","67-114-04","170",4,"36-02",3,2,"","7",204.25,36,2
"33-4-4",984,"sample","2213","234",4,"33-04",4,1,"","7",250.25,33,4
"244-33-05",486,"sample","31-60-03","244",5,"33-05",1,1,"","7",204.25,33,5
"113-86-01",236,"sample","12-106-02","113",3,"86-01",1,1,"","7",204.25,86,1
"280-103-05",554,"sample","131-103-04","280",5,"103-05",3,1,"","7",204.25,103,5
"324-26-02",628,"sample","2213","324",6,"26-02",2,1,"","7",250.25,26,2
"364-96-03",702,"sample","31-60-03","364",6,"96-03",1,1,"1st envelope","7",204.25,96,3
"202-120-11",406,"sample","67-114-04","202",4,"120-11",1,1,"","7",204.25,120,11
"88-89-02",190,"sample","25-55-01","88",2,"89-02",2,1,"","7",204.25,89,2
"124-10-01",262,"sample","13-27-05","124",3,"10-01",2,1,"coarse underfur, 1st envelope","7",250.25,10,1
"187-86-04",379,"sample","12-106-02","187",4,"86-04",1,1,"","7",204.25,86,4
"107-33-05",227,"sample","31-60-03","107",3,"33-05",1,1,"1st envelope","7",204.25,33,5
"12-62-01",77,"sample","10-86-01","12",1,"62-01",2,1,"","12",204.25,62,1
"93-55-03",1103,"sample","25-55-01","93",2,"55-03",3,3,"","7",204.25,55,3
"342-11-03",663,"sample","12-106-02","342",6,"11-03",2,1,"","7",204.25,11,3
"280-103-02",552,"sample","0056","280",5,"103-02",1,1,"1st envelope","7",250.25,103,2
"22-3-6",810,"sample","31-60-03","50",3,"22-06",4,1,"1st envelope","7",204.25,22,6
"149-72-02",309,"sample","10-86-01","149",3,"72-02",2,1,"","7",204.25,72,2
"176-29-04",359,"sample","49-20-03","176",4,"29-04",1,1,"","7",250.25,29,4
"92-3-13",765,"sample","0056","2",3,"92-13",4,1,"1st envelope","7",250.25,92,13
"171-105-09",349,"sample","171-105-09","171",4,"105-09",3,1,"","24",204.25,105,9
"193-17-01",1107,"sample","13-27-05","193",4,"17-01",2,3,"","7",250.25,17,1
"157-54-01",323,"sample","24-66-03","157",3,"54-01",1,1,"","7",204.25,54,1
"45-5-1",940,"sample","35-69-01","188",5,"45-01",4,1,"","7",250.25,45,1
"66-120-01",66,"sample","0056","66",2,"120-01",1,1,"1st envelope","11",250.25,120,1
"196-23-01",396,"sample","17-2-02","196",4,"23-01",2,1,"1st envelope","7",204.25,23,1
"79-84-04",171,"sample","50-50-01","79",2,"84-04",2,1,"1st envelope","7",204.25,84,4
"89-4-5",867,"sample","7-34-11","111",4,"89-05",4,1,"","7",204.25,89,5
"93-55-01",200,"sample","25-55-01","93",2,"55-01",2,1,"1st envelope","7",204.25,55,1
