"Sample","Lab.ID","Class","Individual","Bundle.No.","Period","Event.ID","Priority","Selected","Comments","Loci","Sex","site","cid"
"25-55-01",25,"sample","25-55-01","25",1,"55-01",1,1,"1st envelope","24",204.25,55,1
"44-14-01",116,"sample","38-34-09","44",2,"14-01",2,1,"","7",204.25,14,1
"205-104-01",411,"sample","67-114-04","205",4,"104-01",1,1,"1st envelope","7",204.25,104,1
"87-1-5",780,"sample","135-108-03","18",1,"87-05",4,1,"","7",250.25,87,5
"367-61-03",708,"sample","19-50-05","367",6,"61-03",2,1,"","7",250.25,61,3
"372-100-01",717,"sample","25-55-01","372",6,"100-01",1,1,"","7",204.25,100,1
"126-4-02",266,"sample","12-106-02","126",3,"4-02",1,1,"1st envelope","7",204.25,4,2
"237-55-03",474,"sample","25-55-01","237",4,"55-03",3,1,"1st envelope","7",204.25,55,3
"78-72-03",170,"sample","10-86-01","78",2,"72-03",3,1,"coarse underfur, 1st envelope","7",204.25,72,3
"3-14-10",3,"sample","2213","3",1,"14-10",1,1,"","24",250.25,14,10
"109-41-02",232,"sample","7-34-11","109",5,"41-02",2,1,"1st envelope","7",204.25,41,2
"120-1-12",965,"sample","0056","214",1,"120-12",4,1,"1st envelope","7",250.25,120,12
"396-25-01",759,"sample","2213","396",6,"25-01",3,1,"","7",250.25,25,1
"147-94-02",306,"sample","67-114-04","147",3,"94-02",1,1,"2nd envelope","7",204.25,94,2
"154-91-01",317,"sample","7-34-11","154",3,"91-01",2,1,"1st envelope","7",204.25,91,1
"41-26-05",41,"sample","41-26-05","41",2,"26-05",1,1,"","24",204.25,26,5
"97-69-03",209,"sample","97-69-05","97",3,"69-03",3,1,"uf left, 1st envelope","7",204.25,69,3
"114-60-08",239,"sample","67-114-04","114",4,"60-08",3,1,"","7",204.25,60,8
"185-26-04",376,"sample","2213","185",1,"26-04",2,1,"1st envelope","12",250.25,26,4
"124-10-01",262,"sample","13-27-05","124",3,"10-01",2,1,"coarse underfur, 1st envelope","7",250.25,10,1
"247-24-03",491,"sample","2213","247",5,"24-03",1,1,"","7",250.25,24,3
"30-91-01",30,"sample","30-91-01","30",1,"91-01",1,1,"1st envelope","24",204.25,91,1
"195-11-02",394,"sample","12-106-02","195",4,"11-02",1,1,"1st envelope","7",204.25,11,2
"388-90-06",746,"sample","25-55-01","388",2,"90-06",1,1,"","7",204.25,90,6
"381-92-07",735,"sample","0056","381",3,"92-07",3,1,"1st envelope","7",250.25,92,7
"209-103-03",418,"sample","0056","209",4,"103-03",1,1,"1st envelope","7",250.25,103,3
"73-72-06",157,"sample","2213","73",4,"72-06",2,1,"1st envelope, coarse blonde underfur","8",250.25,72,6
"56-28-01",56,"sample","56-28-01","56",2,"28-01",1,1,"","24",204.25,28,1
"34-4-8",928,"sample","2213","176",4,"34-08",4,1,"1st envelope","7",250.25,34,8
"177-64-02",361,"sample","6-87-08","177",4,"64-02",1,1,"1st envelope","8",250.25,64,2
"334-27-03",1084,"sample","13-27-05","334",6,"27-03",3,2,"","7",250.25,27,3
"260-62-03",514,"sample","10-86-01","260",5,"62-03",3,1,"75-2 is inthis bundle","7",204.25,62,3
"36-3-8",776,"sample","2213","14",3,"36-08",4,1,"1st envelope","7",250.25,36,8
"103-36-05",222,"sample","38-34-09","103",3,"36-05",3,1,"","24",204.25,36,5
"371-101-06",716,"sample","67-114-04","371",6,"101-06",1,1,"","7",204.25,101,6
"392-71-01",753,"sample","67-114-04","392",4,"71-01",2,1,"","7",204.25,71,1
"60-16-09",135,"sample","13-27-05","60",2,"16-09",2,1,"1st envelope","7",250.25,16,9
"249-36-09",1066,"sample","3002","249",2,"36-09",3,2,"","7",250.25,36,9
"339-105-06",655,"sample","67-114-04","339",4,"105-06",2,1,"1st envelope","7",204.25,105,6
"72-119-04",154,"sample","6-87-08","72",2,"119-04",2,1,"1st envelope","24",250.25,119,4
"96-46-02",205,"sample","31-60-03","96",3,"46-02",1,1,"1st envelope","7",204.25,46,2
"35-2-8",847,"sample","2213","89",2,"35-08",4,1,"weird coarse underfur","7",250.25,35,8
"180-38-03",367,"sample","13-27-05","180",4,"38-03",1,1,"2nd envelope","7",250.25,38,3
"175-20-02",357,"sample","175-20-02","175",4,"20-02",1,1,"","7",204.25,20,2
"75-4-3",993,"sample","12-106-02","243",4,"75-03",4,2,"1st envelope","7",204.25,75,3
"226-95-02",452,"sample","31-60-03","226",4,"95-02",2,2,"","7",204.25,95,2
"52-75-02",1038,"sample","12-106-02","52",2,"75-02",3,2,"","7",204.25,75,2
"301-14-01",589,"sample","2213","301",6,"14-01",2,1,"","7",250.25,14,1
"6-87-08",6,"sample","6-87-08","6",1,"87-08",2,NA,"1st envelope in group","7",250.25,87,8
"360-21-04",696,"sample","12-106-02","360",6,"21-04",1,1,"","7",204.25,21,4
"337-86-02",651,"sample","12-106-02","337",6,"86-02",1,1,"","7",204.25,86,2
"203-113-01",1108,"sample","0056","203",4,"113-01",2,3,"1st envelope","7",250.25,113,1
"388-90-03",1094,"sample","25-55-01","388",2,"90-03",2,2,"1st envelope","7",204.25,90,3
"368-93-01",710,"sample","67-114-04","368",6,"93-01",3,1,"1st envelope","7",204.25,93,1
"364-96-02",703,"sample","12-106-02","364",6,"96-02",2,1,"","7",204.25,96,2
"82-42-03",178,"sample","82-42-01","82",2,"42-03",2,1,"1st envelope","7",204.25,42,3
"143-73-02",298,"sample","10-86-01","143",3,"73-02",2,1,"coarse underfur","7",204.25,73,2
"366-73-02",706,"sample","19-50-05","366",6,"73-02",2,2,"","19",250.25,73,2
"388-90-10",747,"sample","25-55-01","388",2,"90-10",3,1,"","7",204.25,90,10
"350-10-03",677,"sample","13-27-05","350",6,"10-03",3,1,"","7",250.25,10,3
"67-2-5",851,"sample","25-55-01","93",2,"67-05",4,1,"1st envelope","7",204.25,67,5
"144-85-01",301,"sample","10-86-01","144",3,"85-01",3,1,"","7",204.25,85,1
"41-6-4",979,"sample","361-41-05","229",6,"41-04",4,1,"1st envelope","7",250.25,41,4
"157-54-01",323,"sample","24-66-03","157",3,"54-01",1,1,"","7",204.25,54,1
"28-89-01",28,"sample","25-55-01","28",1,"89-01",1,1,"1st envelope","12",204.25,89,1
"174-33-08",354,"sample","67-114-04","174",4,"33-08",1,1,"","7",204.25,33,8
"313-77-03",1116,"sample","25-55-01","313",5,"77-03",3,3,"2nd envelope","7",204.25,77,3
"77-60-02",166,"sample","3002","77",4,"60-02",2,1,"1st envelope","7",250.25,60,2
"308-78-01",599,"sample","25-55-01","308",5,"78-01",1,1,"","7",204.25,78,1
"140-92-05",292,"sample","0056","140",3,"92-05",1,1,"1st envelope","8",250.25,92,5
"32-4-1",841,"sample","121-22-04","82",4,"32-01",4,1,"1st envelope","7",250.25,32,1
"261-28-03",517,"sample","13-27-05","261",5,"28-03",3,1,"","7",250.25,28,3
"36-120-08",108,"sample","0056","36",5,"120-08",3,1,"","8",250.25,120,8
"67-114-06",144,"sample","67-114-04","67",2,"114-06",2,1,"1st envelope","7",204.25,114,6
"393-33-05",1095,"sample","2213","393",4,"33-05",1,2,"","7",250.25,33,5
"320-33-01",618,"sample","2213","320",6,"33-01",1,1,"","7",250.25,33,1
"383-60-15",738,"sample","31-60-03","383",4,"60-15",2,1,"","7",204.25,60,15
"273-8-01",539,"sample","17-2-02","273",5,"8-01",1,1,"","7",204.25,8,1
"252-4-04",500,"sample","12-106-02","252",5,"4-04",2,1,"","7",204.25,4,4
"16-90-01",16,"sample","25-55-01","16",3,"90-01",2,NA,"","7",204.25,90,1
"108-3-1",951,"sample","135-108-03","200",3,"108-01",4,1,"","7",250.25,108,1
"129-11-03",270,"sample","13-27-05","129",3,"11-03",2,1,"","7",250.25,11,3
"258-29-01",510,"sample","45-29-01","258",5,"29-01",1,1,"","7",204.25,29,1
"227-56-01",453,"sample","35-69-01","227",4,"56-01",2,1,"","7",250.25,56,1
"100-1-11",917,"sample","23-100-05","164",1,"100-11",4,1,"","7",204.25,100,11
"315-96-05",609,"sample","12-106-02","315",2,"96-05",3,1,"coarse underfur","7",204.25,96,5
"362-83-01",700,"sample","31-60-03","362",6,"83-01",1,1,"","7",204.25,83,1
"320-98-04",620,"sample","12-106-02","320",5,"98-04",3,1,"2nd envelopes","7",204.25,98,4
"120-18-01",251,"sample","13-27-05","120",3,"18-01",1,1,"","7",250.25,18,1
"149-72-02",309,"sample","10-86-01","149",3,"72-02",2,1,"","7",204.25,72,2
"56-2-8",998,"sample","25-55-01","248",2,"56-08",4,2,"","7",204.25,56,8
"67-5-4",777,"sample","7-34-11","15",5,"67-04",4,1,"2nd envelope","7",204.25,67,4
"303-21-08",1115,"sample","17-2-02","303",5,"21-08",2,3,"","7",204.25,21,8
"74-106-05",161,"sample","12-106-02","74",2,"106-05",3,1,"1st envelope","7",204.25,106,5
"106-34-04",226,"sample","2213","106",3,"34-04",1,1,"","8",250.25,34,4
"42-6-4",886,"sample","7-34-11","131",6,"42-04",4,1,"1st envelope","7",204.25,42,4
"255-16-05",1068,"sample","12-106-02","255",5,"16-05",3,2,"","7",204.25,16,5
"218-93-02",434,"sample","67-114-04","218",4,"93-02",2,1,"","7",204.25,93,2
"12-62-04",12,"sample","10-86-01","12",1,"62-04",1,1,"","12",204.25,62,4
"108-64-03",229,"sample","47-64-04","108",3,"64-03",1,1,"","7",250.25,64,3
"200-10-03",1060,"sample","13-27-05","200",4,"10-03",3,2,"","7",250.25,10,3
"133-116-01",279,"sample","133-116-01","133",3,"116-01",1,1,"","24",204.25,116,1
"239-41-05",477,"sample","25-55-01","239",5,"41-05",2,1,"","7",204.25,41,5
"222-85-03",446,"sample","10-86-01","222",4,"85-03",2,1,"","7",204.25,85,3
"123-2-03",258,"sample","12-106-02","123",3,"2-03",1,1,"","7",204.25,2,3
"84-66-02",180,"sample","84-66-02","84",2,"66-02",1,1,"","24",250.25,66,2
"34-5-4",952,"sample","31-60-03","201",5,"34-04",4,1,"","7",204.25,34,4
"320-33-02",619,"sample","2213","320",6,"33-02",2,1,"","7",250.25,33,2
"27-4-7",784,"sample","13-27-05","23",4,"27-07",4,1,"","7",250.25,27,7
"99-45-01",214,"sample","35-69-01","99",3,"45-01",2,1,"uf left","7",250.25,45,1
