"Sample","Lab.ID","Class","Individual","Bundle.No.","Period","Event.ID","Priority","Selected","Comments","Loci","Sex","site","cid"
"333-28-02",642,"sample","13-27-05","333",6,"28-02",1,1,"","7",250.25,28,2
"272-2-04",538,"sample","17-2-02","272",5,"2-04",3,1,"1st envelope","7",204.25,2,4
"62-1-01",62,"sample","31-60-03","62",2,"1-01",1,1,"blondish","11",204.25,1,1
"260-51-01",512,"sample","19-50-05","260",5,"51-01",1,1,"","7",250.25,51,1
"81-95-01",175,"sample","31-60-03","81",2,"95-01",1,1,"","7",204.25,95,1
"27-4-7",784,"sample","13-27-05","23",4,"27-07",4,1,"","7",250.25,27,7
"21-34-05",89,"sample","31-60-03","21",3,"34-05",3,1,"perhaps not bear?","11",204.25,34,5
"74-106-04",159,"sample","12-106-02","74",2,"106-04",1,1,"1st envelope","7",204.25,106,4
"244-33-05",486,"sample","31-60-03","244",5,"33-05",1,1,"","7",204.25,33,5
"229-66-02",458,"sample","25-55-01","229",4,"66-02",1,1,"1st envelope","7",204.25,66,2
"14-5-3",877,"sample","38-34-09","122",5,"14-03",4,1,"","7",204.25,14,3
"36-3-2",988,"sample","2213","238",3,"36-02",4,2,"1st envelope","7",250.25,36,2
"8-36-04",73,"sample","12-106-02","8",3,"36-04",3,1,"","11",204.25,36,4
"66-120-01",66,"sample","0056","66",2,"120-01",1,1,"1st envelope","11",250.25,120,1
"121-22-03",1047,"sample","31-60-03","121",3,"22-03",3,2,"coarse underfur, 1st envelope","7",204.25,22,3
"26-1-20",992,"sample","3002","242",1,"26-20",4,2,"3rd envelope","7",250.25,26,20
"338-75-05",653,"sample","12-106-02","338",6,"75-05",1,1,"","7",204.25,75,5
"277-120-07",547,"sample","0056","277",5,"120-07",2,1,"1st envelope","7",250.25,120,7
"280-103-05",554,"sample","131-103-04","280",5,"103-05",3,1,"","7",204.25,103,5
"46-4-5",895,"sample","7-34-11","140",4,"46-05",4,1,"","7",204.25,46,5
"142-14-05",1049,"sample","38-34-09","142",3,"14-05",3,2,"1st envelope","7",204.25,14,5
"164-48-02",333,"sample","31-60-03","164",4,"48-02",1,1,"1st envelope","7",204.25,48,2
"201-108-02",1061,"sample","135-108-03","201",3,"108-02",3,2,"","7",250.25,108,2
"365-85-01",704,"sample","10-86-01","365",6,"85-01",1,1,"","7",204.25,85,1
"295-73-01",576,"sample","10-86-01","295",5,"73-01",1,1,"","7",204.25,73,1
"60-16-02",60,"sample","13-27-05","60",2,"16-02",1,1,"","12",250.25,16,2
"271-36-12",535,"sample","2213","271",2,"36-12",3,1,"","7",250.25,36,12
"22-100-07",90,"sample","23-100-05","22",1,"100-07",2,1,"","11",204.25,100,7
"193-17-01",1107,"sample","13-27-05","193",4,"17-01",2,3,"","7",250.25,17,1
"26-1-3",799,"sample","3002","39",1,"26-03",4,1,"1st envelope","7",250.25,26,3
"100-14-08",217,"sample","2213","100",3,"14-08",2,1,"mostly uf left, 1st envelope","8",250.25,14,8
"99-2-4",783,"sample","12-106-02","22",2,"99-04",4,1,"1st envelope","7",204.25,99,4
"36-2-11",1000,"sample","3002","250",2,"36-11",4,2,"1st envelope","7",250.25,36,11
"108-64-03",229,"sample","47-64-04","108",3,"64-03",1,1,"","7",250.25,64,3
"11-3-5",845,"sample","13-27-05","87",3,"11-05",4,1,"","7",250.25,11,5
"177-64-02",361,"sample","6-87-08","177",4,"64-02",1,1,"1st envelope","8",250.25,64,2
"33-48-02",1033,"sample","31-60-03","33",2,"48-02",3,2,"1st envelope","7",204.25,48,2
"275-105-01",543,"sample","171-105-09","275",5,"105-01",1,1,"","7",204.25,105,1
"86-56-06",186,"sample","25-55-01","86",2,"56-06",1,1,"uf left","7",204.25,56,6
"261-28-03",517,"sample","13-27-05","261",5,"28-03",3,1,"","7",250.25,28,3
"320-33-01",618,"sample","2213","320",6,"33-01",1,1,"","7",250.25,33,1
"118-28-06",246,"sample","13-27-05","118",3,"28-06",1,1,"","7",250.25,28,6
"272-2-02",536,"sample","12-106-02","272",5,"2-02",1,1,"","7",204.25,2,2
"98-26-02",212,"sample","41-26-05","98",2,"26-02",3,1,"","7",204.25,26,2
"58-18-03",131,"sample","56-28-01","58",2,"18-03",2,1,"","7",204.25,18,3
"86-1-4",865,"sample","10-86-01","109",1,"86-04",4,1,"1st envelope","7",204.25,86,4
"71-6-2",903,"sample","2213","149",6,"71-02",4,1,"","7",250.25,71,2
"134-55-02",282,"sample","24-66-03","134",4,"55-02",3,1,"","7",204.25,55,2
"43-15-05",114,"sample","2213","43",2,"15-05",2,1,"","7",250.25,15,5
"120-1-6",1004,"sample","0056","254",1,"120-06",4,2,"1st envelope","7",250.25,120,6
"54-62-06",1039,"sample","50-50-01","54",2,"62-06",2,2,"","7",204.25,62,6
"299-96-02",585,"sample","12-106-02","299",5,"96-02",2,1,"","7",204.25,96,2
"34-5-2",789,"sample","2213","28",5,"34-02",4,1,"","7",250.25,34,2
"352-67-05",679,"sample","7-34-11","352",6,"67-05",2,1,"2nd envelope","7",204.25,67,5
"124-10-01",262,"sample","13-27-05","124",3,"10-01",2,1,"coarse underfur, 1st envelope","7",250.25,10,1
"192-4-02",390,"sample","12-106-02","192",4,"4-02",1,1,"1st envelope","7",204.25,4,2
"92-3-11",922,"sample","0056","170",3,"92-11",4,1,"1st envelope","7",250.25,92,11
"135-108-03",283,"sample","135-108-03","135",3,"108-03",1,1,"weird shorty hairs","24",250.25,108,3
"74-3-1",909,"sample","10-86-01","156",3,"74-01",4,1,"","7",204.25,74,1
"74-106-06",160,"sample","12-106-02","74",2,"106-06",2,1,"1st envelope","7",204.25,106,6
"16-2-12",960,"sample","13-27-05","209",2,"16-12",4,1,"","7",250.25,16,12
"86-56-03",187,"sample","35-69-01","86",2,"56-03",2,1,"","7",250.25,56,3
"137-109-02",288,"sample","72-119-02","137",3,"109-02",2,NA,"","24",204.25,109,2
"242-46-01",482,"sample","38-34-09","242",5,"46-01",1,1,"1st envelope","7",204.25,46,1
"51-86-02",1037,"sample","10-86-01","51",2,"86-02",2,2,"coarse underfur","7",204.25,86,2
"316-60-03",610,"sample","3002","316",6,"60-03",1,1,"","7",250.25,60,3
"62-4-4",975,"sample","12-106-02","225",4,"62-04",4,1,"1st envelope","7",204.25,62,4
"120-4-3",974,"sample","120-4-2","224",4,"120-03",4,1,"2nd envelope","7",204.25,120,3
"34-46-02",106,"sample","31-60-03","34",2,"46-02",3,1,"","7",204.25,46,2
"220-62-06",440,"sample","10-86-01","220",4,"62-06",2,1,"coarse underfur","7",204.25,62,6
"120-1-11",961,"sample","0056","210",1,"120-11",4,1,"1st envelope","7",250.25,120,11
"67-2-7",873,"sample","25-55-01","118",2,"67-07",4,1,"1st envelope","7",204.25,67,7
"228-21-02",455,"sample","31-60-03","228",4,"21-02",1,1,"1st envelope","7",204.25,21,2
"365-14-06",705,"sample","2213","365",3,"14-06",3,1,"1st envelope","7",250.25,14,6
"257-39-02",508,"sample","13-27-05","257",5,"39-02",2,3,"","7",250.25,39,2
"289-100-01",567,"sample","7-34-11","289",5,"100-01",1,1,"1st envelope","7",204.25,100,1
"303-21-04",592,"sample","17-2-02","303",5,"21-04",1,1,"","7",204.25,21,4
"20-120-10",87,"sample","0056","20",1,"120-10",3,1,"","12",250.25,120,10
"376-121-03",727,"sample","276-121-04","376",6,"121-03",3,1,"1st envelope","7",204.25,121,3
"62-4-11",963,"sample","10-86-01","212",4,"62-11",4,1,"","7",204.25,62,11
"132-104-02",277,"sample","0056","132",3,"104-02",1,1,"1st envelope","8",250.25,104,2
"255-16-04",505,"sample","12-106-02","255",5,"16-04",2,2,"1st envelope","7",204.25,16,4
"203-113-03",1062,"sample","0056","203",4,"113-03",3,2,"","7",250.25,113,3
"90-1-2",856,"sample","23-100-05","100",1,"90-02",4,1,"","7",204.25,90,2
"106-5-8",766,"sample","12-106-02","3",5,"106-08",4,1,"","7",204.25,106,8
"124-10-05",261,"sample","13-27-05","124",3,"10-05",1,1,"1st envelope","7",250.25,10,5
